balance,purchases,cash_adv,cash_adv_trx,purchases_trx,prc_full_pay,tenure,credit_limit
2891.68,0,7981.15,4,0,0,12,10000
21.41,149.71,0,0,11,0.17,12,1500
1268.58,1835.93,674.18,1,30,0.08,12,1200
3509.71,0,3448.87,1,0,0,11,6000
2.57,0,294.43,1,0,0,12,1300
879.99,1517.56,0,0,15,0.17,12,1700
868.33,1167.15,748.15,4,26,0.08,12,3000
3093.59,47.69,1438.95,15,1,0,12,4100
1879.69,832.67,0,0,22,0,12,2000
6372.18,22101.78,19513.47,35,40,0.25,12,7500
1235.22,637.28,0,0,13,0,12,1500
4800.17,0,4491.73,11,0,0,11,9000
704.91,500.5,851.16,6,18,0,12,1200
1340.55,427.96,618.34,4,12,0,12,1500
923.98,0,6616.56,6,0,0.2,12,2500
182.17,270.65,0,0,10,0,12,1000
22.69,360.6,0,0,9,0.86,12,4500
1184.97,0,4743.72,10,0,0,12,3000
4375.76,1016.41,252.58,1,12,0,12,10000
444.52,302.4,1955.5,4,6,0.17,12,3000
1383.73,0,148.19,2,0,0,12,1500
4738.8,0,3814.31,27,0,0,12,7000
389.84,0,2101.74,7,0,0,12,3000
455.45,1301.25,0,0,9,0,12,1500
658.66,629.99,0,0,1,0,12,6000
5058.56,0,2915.34,8,0,0,12,7000
42.51,523.15,0,0,7,1,12,2000
21.19,319.41,0,0,6,0.08,12,6000
570.55,3179.69,0,0,28,0.42,12,5000
3.32,47.05,0,0,1,1,12,1900
2899.78,223.62,507.26,2,6,0,12,3000
1278.83,0,2425.73,6,0,0,12,4000
1368.91,0,5809.8,8,0,0,12,6000
1859.17,0,1543.16,5,0,0,12,3500
1413.87,313.03,1405.69,3,4,0,12,1800
205.41,0,1903.84,3,0,0.13,12,1500
2527.53,720.16,4783.11,15,13,0.09,12,3000
1022.72,120.09,0,0,1,0,12,2500
3078.06,0,4403.68,8,0,0.08,12,6000
1064.31,1067.32,3608.38,1,13,0.08,12,6000
1204.69,0,2212.93,20,0,0,12,3500
40.25,0,909.48,2,0,1,12,1500
2722.6,0,234.47,2,0,0,12,3000
90.95,921.02,0,0,9,0.78,9,2500
165.72,231.51,0,0,24,0,12,4300
738.66,0,1417.01,3,0,0,12,3000
3182.97,2502.46,1837.02,22,53,0,12,5500
44.59,413.7,0,0,4,0,12,2500
3221.11,3447.55,0,0,40,0,12,9500
45.87,0,566.94,10,0,0,12,4500
2090,2576,0,0,4,0,12,5700
2017.31,4311.85,0,0,121,0,12,12000
1719.05,2115.79,0,0,34,0,12,9000
875.65,0,748.13,3,0,0,12,1200
268.83,0,2793.8,2,0,1,12,6000
1906.28,4016.42,0,0,35,0,12,8000
2686.6,282.52,0,0,5,0.08,12,3000
99.51,248.72,198.92,3,3,0.08,12,1500
1038.57,1023.76,0,0,18,0,11,1600
5678.48,0,2677.46,35,0,0,12,9500
788.6,3858.06,974.55,6,44,0.44,12,7050
2933.39,0,3317.25,5,0,0.13,12,6500
1322.01,0,159.29,3,0,0,12,1500
286.69,0,3742.71,2,0,0,12,4000
485.51,0,455.23,1,0,0,8,2000
216.72,0,810.79,3,0,0.25,12,1800
239.45,0,698.1,8,0,0.17,12,2000
91.86,939.51,0,0,11,1,12,3000
27.72,0,480.1,1,0,0,10,5000
1030.91,1083.44,1342.62,5,48,0.08,12,1200
391.76,575.72,0,0,13,0.33,12,10500
126.28,1307.52,0,0,39,0.5,12,6000
1193.71,6643.71,0,0,39,0,12,12500
6958.24,0,3482.7,2,0,0,12,7500
5965.54,0,419.18,7,0,0,12,6000
1039.26,618.75,0,0,11,0,12,1700
94.11,1090.19,0,0,19,0.92,12,7000
293.12,368.91,683.54,3,18,0.17,12,1800
2206.46,1945.82,194.74,1,56,0,12,9000
39.55,353.9,0,0,6,0.45,12,2500
237.44,1270.32,438.42,2,6,0,12,1800
38.16,340,0,0,6,1,12,5000
28.59,258.32,0,0,10,0.17,12,4000
1597.68,272.4,0,0,16,0,12,1550
1140.92,0,1531.18,6,0,0,12,1800
1458.78,0,1759.3,10,0,0,12,3500
2.31,0,28.44,1,0,0,7,3000
1173.11,823.05,1000.87,3,11,0,12,1500
287.82,360,0,0,1,0,12,3000
3.89,182.49,0,0,11,0,12,1500
2377.54,0,2420.59,3,0,0,12,5000
4694.67,0,4174.72,14,0,0,12,12000
30.07,461.99,0,0,4,0.67,12,6000
44.54,916.67,0,0,5,0.42,12,1500
28.35,235,0,0,4,0.27,12,6000
557.28,3739.78,0,0,28,0.25,12,1500
1919.1,240.27,2116.08,17,11,0,12,3200
4837.84,1283.4,6312.34,24,34,0,11,4500
226.35,2206.74,0,0,24,0.82,12,10000
2269.07,284.9,490.61,5,6,0,12,6000
588.62,0,36.77,2,0,0.08,12,1200
5825.38,3426.12,570.06,2,39,0,12,17000
2267.66,0,76.59,1,0,0,12,2500
2514.17,87.28,1863.76,6,2,0,12,5000
2354.13,5351.58,156.15,1,21,0,12,10000
616.57,5788.81,0,0,13,0.2,12,7000
153.68,181.81,0,0,16,0,12,1500
417.9,1735.17,649.94,2,20,0.13,10,2500
810.09,1428.89,0,0,11,0,11,2500
450.75,194.1,345.73,6,4,0,12,600
21.44,197.62,0,0,6,1,12,4000
8978.16,482.88,72.44,1,15,0,12,9500
1669.99,91.84,1680.87,11,2,0,12,4400
957.01,604.8,901.75,3,12,0,12,1000
249.49,0,3689.52,8,0,0,12,6000
12.89,1437.15,0,0,4,0.25,12,2700
1502.52,266.64,0,0,8,0,11,1500
2287.49,0,2705.09,1,0,0,6,3000
184.89,1686.86,0,0,5,0,12,6000
2122.82,255.34,1331.77,7,6,0,12,5000
1097.29,0,37.64,2,0,0,12,1200
114.52,83,69.23,2,3,0.08,12,300
298.78,1205.85,0,0,12,0,12,3000
2306.7,12784.51,191.65,1,68,0,12,6200
8.84,1003.66,0,0,10,0,12,2500
1710.97,2042.5,0,0,12,0,12,9500
742.73,6236.64,0,0,49,0.83,12,3750
1625.12,2908.35,1029.56,4,40,0,12,3500
358.92,0,709.49,5,0,0,12,6400
1060.42,480.22,0,0,17,0,12,4200
1047.85,384,0,0,12,0,12,1000
842.6,0,679.67,7,0,0.09,12,1200
2344.19,0,1517.27,9,0,0,12,3000
352.74,1833.9,0,0,6,0.4,12,2500
1643.22,0,2493.5,9,0,0,11,2500
1638.43,0,37.92,1,0,0,12,1800
855.57,71.13,1343.02,5,6,0,9,1500
2893.9,18,3904.51,23,1,0,12,6000
19.77,197.48,0,0,4,0.5,12,16000
16304.89,1770.57,7424.09,13,9,0,12,19000
5825.29,230,1909.59,3,1,0,12,7000
753.52,1737.87,947.96,1,27,0.08,12,2500
40.07,423.37,0,0,12,0.08,12,7000
765.97,1488.82,0,0,24,0,12,4000
2594.88,160,3095.18,7,3,0,12,9500
91.66,1110.01,0,0,2,0,12,6000
1127.64,14454.98,0,0,82,0.92,12,9000
1.87,433.32,0,0,12,0,12,2000
4241.86,225.08,2842.77,17,2,0,11,5000
287.57,472.32,1785.93,5,7,0.33,12,1000
5604.36,0,6067.59,15,0,0,11,6500
345.75,3125.03,0,0,36,1,12,5500
56.87,748.36,0,0,12,1,12,4000
471.1,0,58.19,3,0,0,12,500
11.94,88.93,0,0,1,0,12,2750
4276.93,298,7635.62,11,2,0,12,8000
1768.59,63.7,0,0,1,0,12,2000
714.81,1110.42,0,0,6,0.08,12,2200
1222.75,0,5396.55,1,0,0.33,12,6000
70.79,0,211.85,2,0,0,11,150
67.73,869.48,0,0,20,0.75,12,3000
1455.9,149,1991.84,7,1,0,12,2200
309.49,0,3497.52,6,0,0.33,12,4000
635.48,1481.24,0,0,21,0.18,11,6000
2475.51,569.85,1909.47,3,14,0,12,5000
6976.35,2552.1,377.86,1,50,0,12,9000
3767.55,3545.56,1841.56,1,30,0,12,9000
182.85,1978.87,0,0,68,0.75,12,6000
14.57,180.5,0,0,5,0.36,12,6000
10.04,0,139.11,2,0,0,12,1000
2584.62,0,385.42,3,0,0,10,3000
3857.28,0,1238.05,6,0,0,9,4000
374.1,1283.36,0,0,14,0.08,12,1800
1696.3,0,1578.16,13,0,0,12,3000
760.88,2940.79,103.18,1,53,0,6,11500
269.41,2629.96,0,0,19,0.42,12,2200
2948.97,4129.97,451.62,4,56,0,12,5000
130.14,0,435.23,1,0,0.17,12,3000
449.03,313.2,0,0,12,0,12,1000
2556.29,0,226.37,2,0,0,12,6000
3031.93,2000.6,0,0,3,0,12,6500
26.98,237.6,0,0,2,0,12,2500
1866.43,3306.06,0,0,54,0,12,5000
2059.04,0,387.76,1,0,0,12,2500
30.4,512.47,0,0,12,1,12,7000
91.27,701.59,0,0,6,0.1,12,3200
76.67,410.9,0,0,6,0,9,1500
200.57,675.9,0,0,8,0.08,12,7500
0,350.48,0,0,5,0,12,2700
1078.3,0,1537.89,16,0,0,6,1500
633.21,1625.01,0,0,29,0,12,2500
26.3,417,0,0,13,0.11,12,6500
16.73,128,0,0,4,1,12,5000
882.72,120,322.94,4,12,0,12,1000
1540.08,0,3490.33,16,0,0,12,4000
10495.74,5038.27,0,0,108,0,12,14500
2182.75,3216.97,5594.06,17,51,0.25,12,10000
177.82,0,212.6,1,0,0,11,3000
3127.07,4468.44,0,0,55,0,12,4500
924.17,1663.77,3718.28,11,21,0.2,12,3000
750.53,1384.79,0,0,34,0,12,1800
701.14,1004.04,181.87,1,6,0,12,3000
21.96,175.45,0,0,11,0.78,11,1500
1175.92,14.72,79.25,3,1,0,12,1200
4612.15,0,2260.62,4,0,0,12,6500
19.93,310.64,0,0,8,0.71,12,9000
26.16,318.41,0,0,11,0,12,5000
14,94.86,0,0,6,0.4,7,1500
1594.33,0,2880.61,19,0,0,12,3000
37.05,367.17,0,0,19,0.64,12,2000
844.23,615,0,0,9,0,12,1500
1228.17,817.94,0,0,8,0,12,1500
1727.7,0,414.07,2,0,0,11,2000
1306.74,0,256.36,4,0,0,12,5500
5182.09,3183.43,445.34,7,67,0,12,6000
756.57,1056.64,548.07,4,16,0.08,12,1800
1727.52,624.46,0,0,9,0,12,1800
1441.4,0,7313.2,5,0,0,10,8000
1032.82,1540.06,0,0,28,0.18,12,4000
1623.18,0,3478.64,34,0,0,11,3000
1602.43,0,1770.28,17,0,0,12,2500
14.59,158.7,0,0,23,0.7,12,5200
20.7,94.98,0,0,6,0.5,7,1000
3467.62,468.49,2493.18,10,10,0,12,4000
212.84,1944.48,0,0,36,0.42,12,6000
387.45,253.7,0,0,8,0,12,3000
2902,11250.65,0,0,274,0.08,12,9500
828.01,126.48,0,0,3,0,12,3000
884.16,823.52,0,0,56,0,12,1500
71.19,1500,0,0,12,0.64,12,3000
1167.25,499.92,0,0,12,0,12,1200
6090.23,1583.23,8983.56,11,8,0.08,12,7000
2986.07,178.9,1948.21,10,4,0,12,10000
74.28,795.57,0,0,19,1,12,5000
79.22,994.96,0,0,22,0.9,12,3500
997.99,952.29,274.95,2,17,0,12,1200
8737.86,0,5424.78,24,0,0,12,10500
2236.18,1114.43,0,0,21,0,12,9000
2932.14,0,1866.47,12,0,0,12,3500
126.16,144.9,0,0,6,0.33,12,450
963.47,720.57,0,0,12,0,12,2600
641.02,0,180.32,4,0,0,12,1000
2638.45,0,262.08,2,0,0,12,2900
2800.85,0,230.35,2,0,0,12,3000
921.33,161.6,18.98,1,6,0.08,12,1500
324.83,0,1282.31,2,0,0,12,3000
144.01,45.65,0,0,1,0,12,1000
1737.97,249,1669.39,12,2,0.17,12,2500
266.14,2109.17,0,0,40,1,12,7000
3956.07,82,2113.06,9,2,0,12,4500
3128.61,3875.71,0,0,98,0,12,6500
2731.32,0,410.84,3,0,0,12,3000
1478.07,0,37.48,1,0,0,12,1500
1357.97,0,2903.36,6,0,0.2,12,6000
59.33,527.63,0,0,11,0.88,10,1000
2.72,0,365.73,1,0,0.09,12,6000
145.38,0,79.01,2,0,0.13,12,1000
730.06,782.6,0,0,12,0,12,12000
1916.07,0,4690.23,19,0,0,12,4000
204.04,1173.34,0,0,20,0,10,5000
203.63,0,589.99,2,0,0,12,3000
9166.02,0,2911.32,8,0,0,12,10500
1371.02,180,0,0,2,0,12,3000
218.35,54.25,0,0,4,0,12,500
89.58,1174.59,0,0,2,0,11,12500
665.79,5634.56,0,0,104,0.92,12,5200
0.3,510,0,0,12,0,12,6500
9.05,172,0,0,2,0,12,6000
1631.6,0,831.78,2,0,0,11,1800
501.36,107.27,0,0,3,0,12,7500
672.85,1969.47,0,0,7,0.1,10,5500
1308.13,623.03,0,0,15,0,12,1500
29.93,259.59,0,0,3,1,12,2500
8894.55,476.84,6098.49,16,3,0,12,12000
40.78,100.98,0,0,4,0,12,400
46.82,539.88,0,0,14,0.75,12,6000
18.43,342.5,0,0,2,0,12,6000
1393.1,353.43,1465.02,3,14,0,10,1500
64.03,646.5,0,0,17,1,12,1500
47.78,0,545.18,2,0,0,12,3000
425.55,151.68,0,0,12,0,12,1000
907.37,55.65,0,0,3,0,12,1000
2828.81,199,0,0,3,0,12,8000
1372.44,0,3895.02,7,0,0,12,2500
34.35,45.65,0,0,1,0,12,1500
2998,288.4,931.97,2,9,0,12,9000
2223.5,132.28,1380.81,3,6,0,8,3000
4506.81,0,312.12,7,0,0,11,5000
32.29,1185.34,0,0,10,0.67,12,8000
1394.25,684.85,1574.55,9,7,0.09,12,1500
433.98,0,2779.96,4,0,0.08,12,1500
294.28,19.9,75.26,2,1,0,12,1000
356.67,0,390.55,2,0,0.29,12,1200
379.2,40,0,0,3,0,12,2900
264.05,63,39.76,1,1,0,12,5000
218.89,568.34,0,0,4,0,12,3000
255.63,2525.88,0,0,47,0.42,12,6000
2584.32,0,6036.49,7,0,0.18,12,3000
1283.56,0,871.43,4,0,0.09,12,4000
7.63,61.26,0,0,3,0.25,12,4000
2091.63,4361.04,4224.13,27,109,0.08,12,2500
31.3,185.13,0,0,3,1,6,3000
520.52,820.29,0,0,11,0,12,6000
95.16,1000,0,0,8,0.8,8,11500
1930.74,0,2396.85,2,0,0,10,2500
880.26,831.52,0,0,20,0,12,1200
1593.66,358.7,618.46,5,8,0,12,2000
31.3,322.41,0,0,11,0.7,12,1500
4628.11,912.54,0,0,21,0,12,5000
7.99,196.66,0,0,2,0.08,12,7000
16.65,135.28,0,0,6,0.11,12,4000
356.88,929.29,0,0,13,0.17,12,1200
1706.85,1000,2022.36,13,1,0,7,2500
3842.45,0,6381.53,24,0,0.08,12,6500
66.3,56.44,0,0,4,0,12,1500
35.77,443.04,0,0,12,1,12,1500
2431.02,729.82,2555.91,13,4,0,11,3500
5585.3,515.28,656.49,4,12,0,12,6000
897.88,1758.75,2557.13,10,7,0.36,12,6000
0.73,254.23,0,0,5,0,9,1500
1163.14,0,884.51,6,0,0,12,1200
225.4,2424.34,0,0,9,0.6,12,7500
1298.54,42.56,0,0,3,0,12,1500
59.61,438,0,0,12,0.09,12,1500
2648.78,6697.57,0,0,65,0,12,8200
391.67,1944.64,0,0,29,0.08,12,6000
1190.01,0,1491.14,4,0,0,12,1500
152.26,894.28,0,0,5,0,6,4000
269.97,0,1579.56,2,0,0.13,12,3000
4539.84,384,74.1,1,13,0,12,5000
25.38,401.16,0,0,11,1,12,2500
964.39,0,1852.45,4,0,0.17,12,3200
121.67,540,0,0,9,0.29,12,1800
337.27,0,149.7,1,0,0,12,1200
92.9,812.74,0,0,18,0.58,12,4000
1422.3,0,115.32,1,0,0.08,12,3000
6.54,178,0,0,6,0,7,1500
80.2,981.75,0,0,14,0.1,12,1000
153.38,2048.5,0,0,51,1,12,7000
445.18,0,58.77,3,0,0,12,500
26.57,277.33,0,0,17,1,12,6000
1337.13,0,73.35,1,0,0,12,1500
487.72,0,978.21,1,0,0.08,12,1500
2487.42,113.25,512.57,3,5,0,12,2500
4.97,59.34,0,0,2,0.5,12,2000
171.27,2062.67,0,0,39,0.75,12,7500
845.93,2384.15,1950.16,2,62,0.27,12,2500
1380.73,145.94,589.02,10,3,0,12,1800
97.06,863.97,0,0,9,0.36,12,7000
930.32,444.96,0,0,12,0,12,1000
126.17,1155,0,0,10,0.91,12,3900
832.18,0,1991.95,9,0,0,12,2500
253.37,626.69,0,0,5,0,12,1500
2111.24,147.12,1578.67,5,1,0,12,6500
1450.65,0,1782.16,4,0,0,12,4000
4593.1,0,6944.48,9,0,0,9,7000
3598.91,53.13,2767.23,6,1,0,12,6000
106.39,1038.38,0,0,14,0.6,12,6000
82.48,637.44,0,0,12,0.75,12,4000
117.32,1101,0,0,21,0.5,12,7500
16.35,267.06,0,0,7,0.27,12,1000
2447.62,116.16,729.17,1,7,0,12,7500
1421.79,0,2017.85,16,0,0,12,1500
1219.14,0,1893.22,3,0,0,6,2000
2456.5,4791.33,0,0,78,0,12,6500
59.06,686,0,0,7,0,12,3000
1042.61,0,119.72,2,0,0,12,1200
6851.39,4004,10616.27,17,18,0,11,7500
3871.43,0,975.14,5,0,0,12,9500
646.4,839.05,0,0,19,0.08,12,4500
802.09,2008.98,0,0,28,0,12,4500
3881.68,15.92,2183.78,9,1,0,12,5500
7886.78,0,12876.04,20,0,0.09,11,12000
1466.85,543.58,0,0,4,0,12,2500
47.16,1276.72,0,0,5,0.17,12,6000
525.92,522.2,1748.23,10,18,0.18,12,2500
2466.45,118.72,0,0,3,0,12,5000
1184.12,69.49,1719.99,8,2,0,12,1400
1084.65,0,708.87,10,1,0,11,1500
1414.42,90.03,0,0,12,0,12,1500
79.47,601.84,0,0,7,0.36,12,7500
170.09,1218.11,0,0,9,0.22,12,6000
585.54,178,723.14,3,4,0.08,12,1000
124.51,1194.54,0,0,11,1,12,7500
7834.07,239.58,5160.79,5,2,0,12,12000
1079.1,247.44,0,0,12,0,12,1200
1761.69,0,950.45,7,0,0,12,2000
1874.57,0,1359.84,17,0,0,12,2500
10243.15,0,4501.07,5,0,0,12,13000
812.32,404.91,0,0,18,0,12,1000
511.83,362.48,0,0,10,0,12,2000
1427.42,61,4327.4,14,2,0.17,12,9000
4932.4,0,245.6,3,0,0,12,6000
275.47,2967.42,0,0,40,0.33,12,3500
55.54,201.27,0,0,1,0.11,12,7500
403.82,3431,0,0,15,0.7,10,10000
1799.32,0,872.41,2,0,0,12,2000
1821.02,0,323.22,4,0,0,12,1800
0.89,492,0,0,24,0,12,7500
1267.62,107.05,0,0,5,0,12,4000
1201.2,117.89,0,0,4,0,12,1200
1343.2,848.53,0,0,14,0,12,5500
626.36,2102.13,1578.04,23,45,0.27,12,1000
644.99,0,1059.03,3,0,0,7,1200
1474.53,106,36.31,2,2,0,12,3000
6241.94,0,11071.93,4,0,0.09,12,12000
11.57,148.56,0,0,12,0.09,12,1500
741.05,0,37.53,1,0,0,12,1200
48.66,651.08,0,0,17,0.92,12,3500
1139.69,117,0,0,1,0,12,1200
1207.47,125,0,0,4,0.09,12,1800
3160.09,0,757,1,0,0,12,8000
1184.72,373.44,0,0,1,0,12,12000
561.35,4430.12,80.61,1,68,0.08,12,4500
0,1021.56,0,0,36,0,12,3000
3200.18,0,2139.71,1,0,0,12,5000
408.72,89.39,108.91,1,1,0,12,3000
18.98,327.37,0,0,11,1,12,6500
986.83,417.25,778.73,1,7,0,12,1200
3144.69,865.94,0,0,4,0,12,3500
202.08,190.96,0,0,3,0.08,12,1000
371.9,332,850.39,5,10,0.11,10,2500
4450.96,8445.96,0,0,224,0,12,6500
2754.04,132,2959.65,30,3,0,12,5000
17.25,19.5,0,0,1,0,12,1500
4940.11,814.66,908.43,1,8,0,12,10000
1826.39,0,89.18,2,0,0,12,2000
793.21,1011.16,0,0,19,0,12,1000
983.36,275.06,0,0,6,0,12,1000
473.81,546.94,0,0,19,0,12,7000
4060.33,1007.27,2779.21,23,23,0,12,9500
3007.04,209.02,2484.07,24,4,0,12,6000
51.64,453.24,0,0,12,0.36,12,5000
1.86,0,93.47,1,0,0,12,1800
57.66,587.25,0,0,9,0.86,12,1000
1876.87,0,741.09,1,0,0,12,2300
1496.17,0,1357.68,4,0,0,12,6500
3120.26,339.96,3585.83,3,12,0,12,8000
0,102.72,0,0,12,0,12,1500
4646.57,773.22,0,0,16,0,12,4900
6223.17,0,3607.88,5,0,0,12,7500
269.82,1965.95,0,0,2,0,12,5500
1851.62,200,152.69,1,1,0,12,2000
10.33,62.36,0,0,1,0,12,1800
434.73,1486.5,392.06,3,4,0,12,3700
5938.79,3394.94,0,0,59,0,12,12000
766.49,799.92,0,0,24,0,12,5200
4735.11,0,2934.05,10,0,0,12,6000
1530.29,256.69,3271.08,4,3,0,10,4000
261.95,1215.64,0,0,15,0,12,6500
0.29,0,606.18,1,0,0,12,2000
1922.17,0,1810.84,5,0,0,12,2000
1101.33,0,3061.01,12,0,0,12,3000
1459.53,0,1275.55,6,0,0,12,5500
2882.43,0,130.71,2,0,0,12,3000
396.89,3943.97,0,0,43,0.58,12,7500
866.36,4127.83,0,0,15,0.17,12,7500
434.93,933.8,0,0,39,0.08,12,2700
3830.92,4065.66,2411.58,5,36,0,12,5000
36.41,343.56,0,0,7,0,11,2000
69.72,947.72,0,0,12,0.67,12,1200
45.16,0,79.46,1,0,0,12,6500
1295.73,705.84,0,0,8,0,12,1500
2421.14,2685.48,92.66,3,42,0,12,4500
212.31,0.7,1922.59,3,1,0,12,3500
2716.98,0,1486.24,5,0,0,12,8000
2837.83,5541.87,855.23,2,49,0,12,6500
7.31,70,0,0,8,0.45,12,5000
4322.81,220.5,3767.1,25,11,0,12,11000
1105.97,0,291.61,7,0,0,12,1200
994.23,487.6,38.69,1,9,0,12,1000
11.9,86,0,0,1,1,12,8000
1114.38,1956.43,521.66,3,18,0,12,1800
860.27,0,1974.2,5,0,0,12,2500
4389.76,473.74,2462.1,17,7,0,12,4500
4672.63,483.02,1168.49,2,25,0,12,8500
1649.17,0,364.49,1,0,0,12,10000
179.77,1628.62,0,0,36,0.58,12,5000
406.71,0,211.49,2,0,0,12,5000
323.8,0,1430.49,1,0,0,6,1500
170.5,2581.01,0,0,10,0,12,4000
8038.89,0,197.92,8,0,0,12,9000
649.9,4919.76,191.38,3,48,0.17,12,6500
4081.12,1133.98,495.43,8,42,0,12,8500
2551.81,179.9,196.1,3,7,0,12,3000
4.65,398.64,0,0,12,0.1,12,2000
2569.24,0,498.67,14,0,0,12,2500
338.31,2855.04,0,0,15,0.38,12,6000
1541.05,100,0,0,2,0,12,7000
2886.33,0,275.62,6,0,0.08,12,3000
2659.82,3384.83,0,0,82,0,12,5700
428.53,0,2039.23,44,0,0,12,9000
579.57,1337.5,1059.32,6,11,0.1,12,1500
7969.5,0,4714.04,16,0,0,12,11500
350.31,0,1438.82,7,0,0,6,1500
1150.31,1189.04,0,0,12,0,12,15000
1613.5,65.6,0,0,5,0,10,5000
1906.68,486.27,0,0,14,0,12,2000
399.99,5277.77,0,0,57,1,12,6000
1196.18,166.8,0,0,1,0,12,7000
89.17,724,0,0,6,0,6,1000
4707.22,896.46,5740.68,7,13,0,12,6500
1111.81,0,2028.49,7,0,0,12,2000
517.57,4235.28,0,0,33,0.78,12,2800
1783.27,129.05,1412.35,4,1,0,12,2000
5429.37,493.1,0,0,6,0,12,12000
92.01,1265.58,0,0,26,1,12,5700
5172.93,3030.33,5573.36,21,22,0,12,7500
33.05,204.24,0,0,6,1,6,1500
645.52,756,0,0,12,0,12,600
23.25,307.4,0,0,4,0.4,12,5500
3967.45,10148.7,0,0,157,0,12,9800
177.7,2799.53,0,0,59,0.17,12,3000
204.61,1410.6,0,0,8,0.2,12,4000
312.93,0,1800.19,1,0,0,12,2800
3.96,480.01,0,0,1,0,12,19500
1984.64,0,4436.71,7,0,0,9,5000
282.07,1926.19,500.87,6,43,0.33,12,7000
18.31,162.01,0,0,1,0,12,7000
2092.16,1372.81,0,0,16,0,12,2250
239.06,892.4,0,0,15,0.22,11,2100
478.53,0,96.18,4,0,0,12,500
1585.76,85.69,2649.78,6,2,0,8,3000
50.82,456,0,0,12,0.58,12,1000
113.36,1160.35,0,0,25,0.89,12,5000
12.68,31.68,0,0,1,0,12,4000
1.63,1985.62,0,0,41,0,12,7500
26.96,157.45,0,0,5,0,12,1000
86.79,387.41,0,0,5,0,6,2500
13.23,112.21,0,0,5,0.29,12,1500
2389.35,382.5,0,0,9,0,12,2500
2306.68,280,1708.51,15,3,0,12,3000
1817.72,2490.07,153.34,1,20,0,12,3400
21.49,417,0,0,6,0.45,12,5000
368.98,1516.42,0,0,31,0.33,12,10000
2408.16,0,615.18,5,0,0,12,2500
16.14,50,0,0,1,0,12,7000
20.45,306.99,0,0,9,1,12,3000
5589.89,454.36,4441.71,30,7,0,12,6600
817.06,0,2135.76,4,0,0,12,5500
94.02,1099.5,0,0,8,0,12,6000
2755.2,1640.29,809.1,10,27,0,12,6200
540.69,0,155.66,3,0,0.08,12,2200
2713.83,317.62,225.46,1,10,0,12,4500
2932.11,346.32,2631.3,10,9,0,12,6000
2643.02,554.38,0,0,15,0,12,8000
1196.36,0,1376.67,7,0,0,12,1500
2.46,165.8,0,0,4,0,12,700
535.28,704.72,0,0,38,0,12,600
5.4,194,0,0,3,1,6,1500
1113.95,87.09,0,0,8,0,12,4500
212.25,0,310.68,3,0,0.08,12,300
2610.43,512.5,2771.85,6,11,0,7,3000
424.81,1130,185.28,1,3,0,12,1500
1632.9,0,16981.85,25,0,0.3,12,11000
483.4,2723.47,0,0,26,0,9,2000
1448.69,266.52,0,0,24,0,7,1500
50.04,658.96,0,0,2,0,9,2500
80.51,588.2,0,0,13,0.5,12,3000
2963.38,535.97,38.95,1,10,0,12,5000
3371.21,75,3827.27,4,3,0,9,5500
56.06,13.69,0,0,1,0,12,2900
636.21,1514.8,0,0,9,0,12,1500
854.17,567.68,237.52,5,7,0.08,12,3500
13777.38,0,1675.25,11,0,0,12,14500
912.91,0,1563.92,9,0,0,7,1500
1694.66,0,58.37,2,0,0,12,1700
1157.31,0,1195.79,5,0,0,12,1200
1201.62,55.4,109.37,2,1,0,12,1200
1832.52,0,131.23,3,0,0,12,2000
2912.74,860,8692.21,61,10,0.08,12,7000
432.11,334.48,473.76,3,6,0,12,1200
1827.69,137.55,0,0,4,0,11,9500
92.24,1525.1,0,0,13,1,12,4000
2.12,50,0,0,1,0,12,1200
1082.44,0,1835.41,7,0,0,12,1500
325.04,512.16,0,0,13,0,12,2500
1700.75,0,624.48,9,0,0,12,2000
3136.08,555,1728.32,4,12,0,12,3500
0,9.28,0,0,3,0,12,5000
319.7,3884.19,0,0,43,0.42,12,9000
116.42,1176,0,0,12,0.67,12,2150
170.02,266.6,1199.73,3,1,0,6,2500
1679.95,585.39,0,0,11,0,12,1700
1476.17,0,1429.73,6,0,0,12,3000
4611.72,0,2686.07,2,0,0,9,6000
1039.41,3838.7,0,0,63,0,12,6500
2813.13,8834.96,0,0,24,0,12,7000
245.12,2690.62,0,0,44,1,8,8000
2525.68,0,285.19,5,0,0,12,7000
112.02,825,0,0,7,0.2,12,3000
121.12,968.64,0,0,24,0.18,12,3000
299.03,805.8,0,0,13,0,12,4000
2968.48,185.1,5874.58,10,3,0.17,12,4000
3027.57,0,2081.58,3,0,0,12,4500
6245.26,539.55,2804.63,2,32,0,12,6500
394.64,3770.05,1576.49,2,27,0,12,6500
617.41,0,1420.76,4,0,0,11,2000
765.11,0,457.08,3,0,0,12,1200
2583.25,1337.35,2484.59,18,21,0,12,3000
1146.67,439.08,0,0,15,0,11,1200
757.47,118.7,1520.64,4,12,0.08,12,2000
1253.19,320.34,0,0,11,0,12,1500
5058.3,968.43,4968.82,13,32,0,12,8000
296.91,43.25,875.31,1,1,0,8,1800
1084.65,0,37.46,2,0,0,12,1200
237.2,1166.68,0,0,12,0.08,12,3500
1636.52,542.47,1869.65,2,2,0,8,3000
1213.55,941.39,49.75,1,18,0,12,7000
468.85,0,147.21,1,0,0,12,600
252.72,463.34,0,0,10,0,12,4000
